id_tarifa,id_region,mes_x,base,intermedia,punta,id_infraestructura,mes_y,distribucion,capacidad,estado,municipio,division
4235,216,OCTUBRE,0.928,1.6322,1.8567,1769,ABRIL,100.61,336.01,COAHUILA,SALTILLO,BAJÍO Y GOLFO NORTE
4235,216,OCTUBRE,0.928,1.6322,1.8567,2555,MAYO,100.61,337.76,COAHUILA,SALTILLO,BAJÍO Y GOLFO NORTE
4235,216,OCTUBRE,0.928,1.6322,1.8567,3747,JULIO,100.61,346.57,COAHUILA,SALTILLO,BAJÍO Y GOLFO NORTE
4235,216,OCTUBRE,0.928,1.6322,1.8567,3960,AGOSTO,100.61,345.9,COAHUILA,SALTILLO,BAJÍO Y GOLFO NORTE
4235,216,OCTUBRE,0.928,1.6322,1.8567,4235,OCTUBRE,100.61,337.06,COAHUILA,SALTILLO,BAJÍO Y GOLFO NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,161,ENERO,59.37,328.81,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,1308,FEBRERO,59.37,331.0,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,2556,MAYO,59.37,346.02,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,2941,JUNIO,59.37,359.28,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,3743,JULIO,59.37,355.03,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,4236,OCTUBRE,59.37,345.29,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4236,190,OCTUBRE,0.8991,1.3843,1.5005,4360,NOVIEMBRE,59.37,348.53,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,171,ENERO,59.37,328.81,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,1624,MARZO,59.37,331.78,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,1766,ABRIL,59.37,344.22,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,2553,MAYO,59.37,346.02,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,3756,JULIO,59.37,355.03,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,3939,AGOSTO,59.37,354.35,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,4237,OCTUBRE,59.37,345.29,COAHUILA,NADADORES,GOLFO NORTE
4237,200,OCTUBRE,0.8991,1.3843,1.5005,4379,NOVIEMBRE,59.37,348.53,COAHUILA,NADADORES,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,168,ENERO,59.37,328.81,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,1311,FEBRERO,59.37,331.0,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,1628,MARZO,59.37,331.78,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,1748,ABRIL,59.37,344.22,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,2569,MAYO,59.37,346.02,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,2929,JUNIO,59.37,359.28,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,3746,JULIO,59.37,355.03,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,3955,AGOSTO,59.37,354.35,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,4238,OCTUBRE,59.37,345.29,COAHUILA,ARTEAGA,GOLFO NORTE
4238,197,OCTUBRE,0.8991,1.3843,1.5005,4376,NOVIEMBRE,59.37,348.53,COAHUILA,ARTEAGA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,163,ENERO,59.37,328.81,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,1751,ABRIL,59.37,344.22,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,2557,MAYO,59.37,346.02,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,2931,JUNIO,59.37,359.28,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,3766,JULIO,59.37,355.03,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,3940,AGOSTO,59.37,354.35,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,4239,OCTUBRE,59.37,345.29,COAHUILA,NAVA,GOLFO NORTE
4239,192,OCTUBRE,0.8991,1.3843,1.5005,4361,NOVIEMBRE,59.37,348.53,COAHUILA,NAVA,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,162,ENERO,59.37,328.81,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,1322,FEBRERO,59.37,331.0,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,1622,MARZO,59.37,331.78,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,1770,ABRIL,59.37,344.22,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,3752,JULIO,59.37,355.03,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,4240,OCTUBRE,59.37,345.29,COAHUILA,ALLENDE,GOLFO NORTE
4240,191,OCTUBRE,0.8991,1.3843,1.5005,4373,NOVIEMBRE,59.37,348.53,COAHUILA,ALLENDE,GOLFO NORTE
4241,1330,OCTUBRE,0.8991,1.3843,1.5005,1619,MARZO,59.37,331.78,COAHUILA,TORREON,GOLFO NORTE
4241,1330,OCTUBRE,0.8991,1.3843,1.5005,4241,OCTUBRE,59.37,345.29,COAHUILA,TORREON,GOLFO NORTE
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,3,ENERO,100.61,320.96,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,1204,FEBRERO,100.61,323.11,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,1506,MARZO,100.61,323.87,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,1642,ABRIL,100.61,336.01,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,2441,MAYO,100.61,337.76,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,2822,JUNIO,100.61,350.71,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,3631,JULIO,100.61,346.57,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,3822,AGOSTO,100.61,345.9,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,4041,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,4115,OCTUBRE,100.61,337.06,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,4242,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,CALVILLO,BAJÍO
4242,39,NOVIEMBRE,0.9349,1.6457,1.8723,4397,DICIEMBRE,100.61,344.52,AGUASCALIENTES,CALVILLO,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,4,ENERO,100.61,320.96,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,1209,FEBRERO,100.61,323.11,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,1505,MARZO,100.61,323.87,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,1633,ABRIL,100.61,336.01,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,2444,MAYO,100.61,337.76,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,2814,JUNIO,100.61,350.71,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,3623,JULIO,100.61,346.57,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,3819,AGOSTO,100.61,345.9,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,4037,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,4121,OCTUBRE,100.61,337.06,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,4243,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,TEPEZALA,BAJÍO
4243,40,NOVIEMBRE,0.9349,1.6457,1.8723,4404,DICIEMBRE,100.61,344.52,AGUASCALIENTES,TEPEZALA,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,2,ENERO,100.61,320.96,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,1206,FEBRERO,100.61,323.11,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,1507,MARZO,100.61,323.87,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,1634,ABRIL,100.61,336.01,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,2438,MAYO,100.61,337.76,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,2818,JUNIO,100.61,350.71,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,3630,JULIO,100.61,346.57,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,3824,AGOSTO,100.61,345.9,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,4036,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,4116,OCTUBRE,100.61,337.06,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,4244,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4244,38,NOVIEMBRE,0.9349,1.6457,1.8723,4402,DICIEMBRE,100.61,344.52,AGUASCALIENTES,SAN FRANCISCO DE LOS ROMO,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,5,ENERO,100.61,320.96,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,1208,FEBRERO,100.61,323.11,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,1510,MARZO,100.61,323.87,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,1639,ABRIL,100.61,336.01,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,2445,MAYO,100.61,337.76,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,2820,JUNIO,100.61,350.71,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,3628,JULIO,100.61,346.57,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,3818,AGOSTO,100.61,345.9,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,4038,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,4117,OCTUBRE,100.61,337.06,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,4245,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,ASIENTOS,BAJÍO
4245,41,NOVIEMBRE,0.9349,1.6457,1.8723,4395,DICIEMBRE,100.61,344.52,AGUASCALIENTES,ASIENTOS,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,11,ENERO,100.61,320.96,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,1200,FEBRERO,100.61,323.11,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,1513,MARZO,100.61,323.87,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,1637,ABRIL,100.61,336.01,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,2442,MAYO,100.61,337.76,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,2817,JUNIO,100.61,350.71,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,3627,JULIO,100.61,346.57,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,3826,AGOSTO,100.61,345.9,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,4040,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,4125,OCTUBRE,100.61,337.06,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,4246,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4246,47,NOVIEMBRE,0.9349,1.6457,1.8723,4403,DICIEMBRE,100.61,344.52,AGUASCALIENTES,SAN JOSE DE GRACIA,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,10,ENERO,100.61,320.96,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,1203,FEBRERO,100.61,323.11,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,1508,MARZO,100.61,323.87,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,1643,ABRIL,100.61,336.01,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,2443,MAYO,100.61,337.76,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,2812,JUNIO,100.61,350.71,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,3624,JULIO,100.61,346.57,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,3820,AGOSTO,100.61,345.9,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,4039,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,4122,OCTUBRE,100.61,337.06,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,4247,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4247,46,NOVIEMBRE,0.9349,1.6457,1.8723,4405,DICIEMBRE,100.61,344.52,AGUASCALIENTES,RINCON DE ROMOS,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,1,ENERO,100.61,320.96,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,1202,FEBRERO,100.61,323.11,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,1514,MARZO,100.61,323.87,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,1636,ABRIL,100.61,336.01,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,2440,MAYO,100.61,337.76,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,2819,JUNIO,100.61,350.71,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,3626,JULIO,100.61,346.57,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,3825,AGOSTO,100.61,345.9,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,4033,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,4123,OCTUBRE,100.61,337.06,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,4248,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4248,37,NOVIEMBRE,0.9349,1.6457,1.8723,4399,DICIEMBRE,100.61,344.52,AGUASCALIENTES,AGUASCALIENTES,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,7,ENERO,100.61,320.96,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,1199,FEBRERO,100.61,323.11,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,1509,MARZO,100.61,323.87,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,1641,ABRIL,100.61,336.01,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,2446,MAYO,100.61,337.76,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,2813,JUNIO,100.61,350.71,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,3625,JULIO,100.61,346.57,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,3816,AGOSTO,100.61,345.9,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,4042,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,4119,OCTUBRE,100.61,337.06,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,4249,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,COSIO,BAJÍO
4249,43,NOVIEMBRE,0.9349,1.6457,1.8723,4400,DICIEMBRE,100.61,344.52,AGUASCALIENTES,COSIO,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,6,ENERO,100.61,320.96,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,1205,FEBRERO,100.61,323.11,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,1511,MARZO,100.61,323.87,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,1638,ABRIL,100.61,336.01,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,2439,MAYO,100.61,337.76,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,2816,JUNIO,100.61,350.71,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,3629,JULIO,100.61,346.57,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,3821,AGOSTO,100.61,345.9,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,4032,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,4118,OCTUBRE,100.61,337.06,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,4250,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4250,42,NOVIEMBRE,0.9349,1.6457,1.8723,4396,DICIEMBRE,100.61,344.52,AGUASCALIENTES,PABELLON DE ARTEAGA,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,8,ENERO,100.61,320.96,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,1201,FEBRERO,100.61,323.11,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,1512,MARZO,100.61,323.87,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,1640,ABRIL,100.61,336.01,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,2447,MAYO,100.61,337.76,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,2815,JUNIO,100.61,350.71,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,3632,JULIO,100.61,346.57,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,3817,AGOSTO,100.61,345.9,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,4034,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,4124,OCTUBRE,100.61,337.06,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,4251,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,EL LLANO,BAJÍO
4251,44,NOVIEMBRE,0.9349,1.6457,1.8723,4401,DICIEMBRE,100.61,344.52,AGUASCALIENTES,EL LLANO,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,9,ENERO,100.61,320.96,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,1207,FEBRERO,100.61,323.11,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,1504,MARZO,100.61,323.87,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,1635,ABRIL,100.61,336.01,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,2448,MAYO,100.61,337.76,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,2821,JUNIO,100.61,350.71,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,3622,JULIO,100.61,346.57,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,3823,AGOSTO,100.61,345.9,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,4035,SEPTIEMBRE,100.61,337.96,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,4120,OCTUBRE,100.61,337.06,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,4252,NOVIEMBRE,100.61,340.22,AGUASCALIENTES,JESUS MARIA,BAJÍO
4252,45,NOVIEMBRE,0.9349,1.6457,1.8723,4398,DICIEMBRE,100.61,344.52,AGUASCALIENTES,JESUS MARIA,BAJÍO
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,14,ENERO,92.36,292.97,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,1213,FEBRERO,92.36,294.93,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,1515,MARZO,92.36,295.62,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,1644,ABRIL,92.36,306.7,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,2452,MAYO,92.36,308.3,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
4253,50,NOVIEMBRE,0.5503,0.8441,1.1327,2827,JUNIO,92.36,320.12,BAJA CALIFORNIA,MEXICALI,BAJA CALIFORNIA
