id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
11,485,2023,ENERO,1.0665,1.7602,2.0551,11,2023,ENERO,63.69,385.88,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,99,2023,FEBRERO,63.69,389.61,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,187,2023,MARZO,63.69,396.74,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,275,2023,ABRIL,63.69,402.38,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,362,2023,MAYO,63.69,412.41,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,449,2023,JUNIO,63.69,419.31,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,537,2023,JULIO,63.69,425.3,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,625,2023,AGOSTO,63.69,421.05,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,713,2023,SEPTIEMBRE,63.69,416.86,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
11,485,2023,ENERO,1.0665,1.7602,2.0551,801,2023,OCTUBRE,63.69,417.51,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
