"id_region","estado","municipio","division"
37,"AGUASCALIENTES","AGUASCALIENTES","BAJÍO"
41,"AGUASCALIENTES","ASIENTOS","BAJÍO"
39,"AGUASCALIENTES","CALVILLO","BAJÍO"
43,"AGUASCALIENTES","COSIO","BAJÍO"
44,"AGUASCALIENTES","EL LLANO","BAJÍO"
45,"AGUASCALIENTES","JESUS MARIA","BAJÍO"
42,"AGUASCALIENTES","PABELLON DE ARTEAGA","BAJÍO"
46,"AGUASCALIENTES","RINCON DE ROMOS","BAJÍO"
38,"AGUASCALIENTES","SAN FRANCISCO DE LOS ROMO","BAJÍO"
47,"AGUASCALIENTES","SAN JOSE DE GRACIA","BAJÍO"
40,"AGUASCALIENTES","TEPEZALA","BAJÍO"
1765,"BAJA CALIFORNIA","AGUASCALIENTES","BAJÍO"
1767,"BAJA CALIFORNIA","ASIENTOS","BAJÍO"
1769,"BAJA CALIFORNIA","CALVILLO","BAJÍO"
1766,"BAJA CALIFORNIA","COSIO","BAJÍO"
1774,"BAJA CALIFORNIA","EL LLANO","BAJÍO"
51,"BAJA CALIFORNIA","ENSENADA","BAJA CALIFORNIA"
1775,"BAJA CALIFORNIA","JESUS MARIA","BAJÍO"
50,"BAJA CALIFORNIA","MEXICALI","BAJA CALIFORNIA"
1773,"BAJA CALIFORNIA","PABELLON DE ARTEAGA","BAJÍO"
49,"BAJA CALIFORNIA","PLAYAS DE ROSARITO","BAJA CALIFORNIA"
1770,"BAJA CALIFORNIA","RINCON DE ROMOS","BAJÍO"
1771,"BAJA CALIFORNIA","SAN FRANCISCO DE LOS ROMO","BAJÍO"
1768,"BAJA CALIFORNIA","SAN JOSE DE GRACIA","BAJÍO"
48,"BAJA CALIFORNIA","TECATE","BAJA CALIFORNIA"
1772,"BAJA CALIFORNIA","TEPEZALA","BAJÍO"
52,"BAJA CALIFORNIA","TIJUANA","BAJA CALIFORNIA"
53,"BAJA CALIFORNIA SUR","COMONDU","BAJA CALIFORNIA SUR"
54,"BAJA CALIFORNIA SUR","LA PAZ","BAJA CALIFORNIA SUR"
55,"BAJA CALIFORNIA SUR","LORETO","BAJA CALIFORNIA SUR"
57,"BAJA CALIFORNIA SUR","LOS CABOS","BAJA CALIFORNIA SUR"
56,"BAJA CALIFORNIA SUR","MULEGE","BAJA CALIFORNIA SUR"
63,"CAMPECHE","CALAKMUL","PENINSULAR"
60,"CAMPECHE","CALKINI","PENINSULAR"
65,"CAMPECHE","CAMPECHE","PENINSULAR"
61,"CAMPECHE","CANDELARIA","PENINSULAR"
67,"CAMPECHE","CARMEN","PENINSULAR"
59,"CAMPECHE","CHAMPOTON","PENINSULAR"
62,"CAMPECHE","ESCARCEGA","PENINSULAR"
58,"CAMPECHE","HECELCHAKAN","PENINSULAR"
64,"CAMPECHE","HOPELCHEN","PENINSULAR"
66,"CAMPECHE","PALIZADA","SURESTE"
68,"CAMPECHE","TENABO","PENINSULAR"
113,"CHIAPAS","ACACOYAGUA","SURESTE"
1720,"CHIAPAS","ACALA","SURESTE"
1314,"CHIAPAS","ACAPETAHUA","SURESTE"
1524,"CHIAPAS","ALDAMA","SURESTE"
1585,"CHIAPAS","ALTAMIRANO","SURESTE"
105,"CHIAPAS","AMATAN","SURESTE"
69,"CHIAPAS","AMATENANGO DE LA FRONTERA","SURESTE"
1716,"CHIAPAS","AMATENANGO DEL VALLE","SURESTE"
1321,"CHIAPAS","ANGEL ALBINO CORZO","SURESTE"
104,"CHIAPAS","ARRIAGA","SURESTE"
1340,"CHIAPAS","BEJUCAL DE OCAMPO","SURESTE"
83,"CHIAPAS","BELLA VISTA","SURESTE"
1528,"CHIAPAS","BENEMERITO DE LAS AMERICAS","SURESTE"
1341,"CHIAPAS","BERRIOZABAL","SURESTE"
109,"CHIAPAS","BOCHIL","SURESTE"
1232,"CHIAPAS","CACAHOATAN","SURESTE"
96,"CHIAPAS","CATAZAJA","SURESTE"
1320,"CHIAPAS","CHALCHIHUITAN","SURESTE"
90,"CHIAPAS","CHAMULA","SURESTE"
80,"CHIAPAS","CHANAL","SURESTE"
1732,"CHIAPAS","CHAPULTENANGO","SURESTE"
92,"CHIAPAS","CHENALHO","SURESTE"
1241,"CHIAPAS","CHIAPA DE CORZO","SURESTE"
1315,"CHIAPAS","CHIAPILLA","SURESTE"
1717,"CHIAPAS","CHICOASEN","SURESTE"
94,"CHIAPAS","CHICOMUSELO","SURESTE"
1319,"CHIAPAS","CHILON","SURESTE"
1582,"CHIAPAS","CINTALAPA","SURESTE"
114,"CHIAPAS","COAPILLA","SURESTE"
76,"CHIAPAS","COMITAN DE DOMINGUEZ","SURESTE"
115,"CHIAPAS","COPAINALA","SURESTE"
1342,"CHIAPAS","EL BOSQUE","SURESTE"
1581,"CHIAPAS","EL PORVENIR","SURESTE"
71,"CHIAPAS","ESCUINTLA","SURESTE"
72,"CHIAPAS","FRANCISCO LEON","SURESTE"
1526,"CHIAPAS","FRONTERA COMALAPA","SURESTE"
75,"CHIAPAS","FRONTERA HIDALGO","SURESTE"
1733,"CHIAPAS","HUEHUETAN","SURESTE"
101,"CHIAPAS","HUITIUPAN","SURESTE"
93,"CHIAPAS","HUIXTAN","SURESTE"
1721,"CHIAPAS","HUIXTLA","SURESTE"
1229,"CHIAPAS","IXHUATAN","SURESTE"
1235,"CHIAPAS","IXTACOMITAN","SURESTE"
1719,"CHIAPAS","IXTAPA","SURESTE"
1338,"CHIAPAS","IXTAPANGAJOYA","SURESTE"
1527,"CHIAPAS","JIQUIPILAS","SURESTE"
102,"CHIAPAS","JITOTOL","SURESTE"
118,"CHIAPAS","JUAREZ","SURESTE"
116,"CHIAPAS","LA CONCORDIA","SURESTE"
70,"CHIAPAS","LA GRANDEZA","SURESTE"
1233,"CHIAPAS","LA INDEPENDENCIA","SURESTE"
1336,"CHIAPAS","LA LIBERTAD","SURESTE"
117,"CHIAPAS","LA TRINITARIA","SURESTE"
100,"CHIAPAS","LARRAINZAR","SURESTE"
86,"CHIAPAS","LAS MARGARITAS","SURESTE"
1529,"CHIAPAS","LAS ROSAS","SURESTE"
97,"CHIAPAS","MAPASTEPEC","SURESTE"
1237,"CHIAPAS","MARAVILLA TENEJAPA","SURESTE"
1335,"CHIAPAS","MARQUES DE COMILLAS","SURESTE"
1730,"CHIAPAS","MAZAPA DE MADERO","SURESTE"
78,"CHIAPAS","MAZATAN","SURESTE"
1584,"CHIAPAS","METAPA","SURESTE"
1239,"CHIAPAS","MITONTIC","SURESTE"
107,"CHIAPAS","MONTECRISTO DE GUERRERO","SURESTE"
95,"CHIAPAS","MOTOZINTLA","SURESTE"
79,"CHIAPAS","NICOLAS RUIZ","SURESTE"
1234,"CHIAPAS","OCOSINGO","SURESTE"
1715,"CHIAPAS","OCOTEPEC","SURESTE"
91,"CHIAPAS","OCOZOCOAUTLA DE ESPINOSA","SURESTE"
1579,"CHIAPAS","OSTUACAN","SURESTE"
1729,"CHIAPAS","OSUMACINTA","SURESTE"
1728,"CHIAPAS","PALENQUE","SURESTE"
111,"CHIAPAS","PANTELHO","SURESTE"
1337,"CHIAPAS","PANTEPEC","SURESTE"
1317,"CHIAPAS","PICHUCALCO","SURESTE"
106,"CHIAPAS","PIJIJIAPAN","SURESTE"
88,"CHIAPAS","PUEBLO NUEVO SOLISTAHUACAN","SURESTE"
1731,"CHIAPAS","RAYON","SURESTE"
1343,"CHIAPAS","REFORMA","SURESTE"
85,"CHIAPAS","SABANILLA","SURESTE"
1734,"CHIAPAS","SALTO DE AGUA","SURESTE"
1580,"CHIAPAS","SAN ANDRES DURAZNAL","SURESTE"
1727,"CHIAPAS","SAN CRISTOBAL DE LAS CASAS","SURESTE"
108,"CHIAPAS","SAN FERNANDO","SURESTE"
1523,"CHIAPAS","SAN JUAN CANCUC","SURESTE"
82,"CHIAPAS","SAN LUCAS","SURESTE"
1759,"CHIAPAS","SANTIAGO EL PINAR","SURESTE"
87,"CHIAPAS","SILTEPEC","SURESTE"
1228,"CHIAPAS","SIMOJOVEL","SURESTE"
84,"CHIAPAS","SITALA","SURESTE"
1339,"CHIAPAS","SOCOLTENANGO","SURESTE"
1231,"CHIAPAS","SOLOSUCHIAPA","SURESTE"
1230,"CHIAPAS","SOYALO","SURESTE"
1313,"CHIAPAS","SUCHIAPA","SURESTE"
110,"CHIAPAS","SUCHIATE","SURESTE"
98,"CHIAPAS","SUNUAPA","SURESTE"
1318,"CHIAPAS","TAPACHULA","SURESTE"
1236,"CHIAPAS","TAPALAPA","SURESTE"
81,"CHIAPAS","TAPILULA","SURESTE"
1240,"CHIAPAS","TECPATAN","SURESTE"
73,"CHIAPAS","TENEJAPA","SURESTE"
77,"CHIAPAS","TEOPISCA","SURESTE"
1776,"CHIAPAS","TILA","SURESTE"
112,"CHIAPAS","TONALA","SURESTE"
1242,"CHIAPAS","TOTOLAPA","SURESTE"
1316,"CHIAPAS","TUMBALA","SURESTE"
1238,"CHIAPAS","TUXTLA CHICO","SURESTE"
1718,"CHIAPAS","TUXTLA GUTIERREZ","SURESTE"
1311,"CHIAPAS","TUZANTAN","SURESTE"
1334,"CHIAPAS","TZIMOL","SURESTE"
1583,"CHIAPAS","UNION JUAREZ","SURESTE"
89,"CHIAPAS","VENUSTIANO CARRANZA","SURESTE"
1312,"CHIAPAS","VILLA COMALTITLAN","SURESTE"
103,"CHIAPAS","VILLA CORZO","SURESTE"
99,"CHIAPAS","VILLAFLORES","SURESTE"
1525,"CHIAPAS","YAJALON","SURESTE"
74,"CHIAPAS","ZINACANTAN","SURESTE"
1246,"CHIHUAHUA","AHUMADA","NORTE"
1345,"CHIHUAHUA","ALDAMA","NORTE"
132,"CHIHUAHUA","ALLENDE","NORTE"
128,"CHIHUAHUA","AQUILES SERDAN","NORTE"
1249,"CHIHUAHUA","ASCENSION","NORTE"
165,"CHIHUAHUA","BACHINIVA","NORTE"
166,"CHIHUAHUA","BALLEZA","NORTE"
161,"CHIHUAHUA","BATOPILAS","NORTE"
151,"CHIHUAHUA","BOCOYNA","NORTE"
1245,"CHIHUAHUA","BUENAVENTURA","NORTE"
162,"CHIHUAHUA","CAMARGO","NORTE"
126,"CHIHUAHUA","CARICHI","NORTE"
140,"CHIHUAHUA","CASAS GRANDES","NORTE"
1325,"CHIHUAHUA","CHIHUAHUA","NORTE"
147,"CHIHUAHUA","CHINIPAS","NORTE"
153,"CHIHUAHUA","CORONADO","NORTE"
137,"CHIHUAHUA","COYAME DEL SOTOL","NORTE"
1344,"CHIHUAHUA","CUAUHTEMOC","NORTE"
141,"CHIHUAHUA","CUSIHUIRIACHI","NORTE"
1723,"CHIHUAHUA","DELICIAS","NORTE"
1243,"CHIHUAHUA","DR. BELISARIO DOMINGUEZ","NORTE"
129,"CHIHUAHUA","EL TULE","NORTE"
1324,"CHIHUAHUA","GALEANA","NORTE"
123,"CHIHUAHUA","GOMEZ FARIAS","NORTE"
149,"CHIHUAHUA","GRAN MORELOS","NORTE"
124,"CHIHUAHUA","GUACHOCHI","NORTE"
145,"CHIHUAHUA","GUADALUPE","NORTE"
1323,"CHIHUAHUA","GUADALUPE Y CALVO","NORTE"
131,"CHIHUAHUA","GUAZAPARES","NORTE"
159,"CHIHUAHUA","GUERRERO","NORTE"
135,"CHIHUAHUA","HIDALGO DEL PARRAL","NORTE"
1322,"CHIHUAHUA","HUEJOTITAN","NORTE"
143,"CHIHUAHUA","IGNACIO ZARAGOZA","NORTE"
1326,"CHIHUAHUA","JANOS","NORTE"
125,"CHIHUAHUA","JIMENEZ","NORTE"
164,"CHIHUAHUA","JUAREZ","NORTE"
120,"CHIHUAHUA","JULIMES","NORTE"
1248,"CHIHUAHUA","LA CRUZ","NORTE"
163,"CHIHUAHUA","LOPEZ","NORTE"
121,"CHIHUAHUA","MADERA","NORTE"
133,"CHIHUAHUA","MAGUARICHI","NORTE"
130,"CHIHUAHUA","MANUEL BENAVIDES","NORTE"
142,"CHIHUAHUA","MATACHI","NORTE"
158,"CHIHUAHUA","MATAMOROS","NORTE"
1244,"CHIHUAHUA","MEOQUI","NORTE"
168,"CHIHUAHUA","MORELOS","NORTE"
138,"CHIHUAHUA","MORIS","NORTE"
119,"CHIHUAHUA","NAMIQUIPA","NORTE"
157,"CHIHUAHUA","NONOAVA","NORTE"
1247,"CHIHUAHUA","NUEVO CASAS GRANDES","NORTE"
152,"CHIHUAHUA","OCAMPO","NORTE"
154,"CHIHUAHUA","OJINAGA","NORTE"
155,"CHIHUAHUA","PRAXEDIS G. GUERRERO","NORTE"
122,"CHIHUAHUA","RIVA PALACIO","NORTE"
148,"CHIHUAHUA","ROSALES","NORTE"
139,"CHIHUAHUA","ROSARIO","NORTE"
146,"CHIHUAHUA","SAN FRANCISCO DE BORJA","NORTE"
1722,"CHIHUAHUA","SAN FRANCISCO DE CONCHOS","NORTE"
156,"CHIHUAHUA","SAN FRANCISCO DEL ORO","NORTE"
160,"CHIHUAHUA","SANTA BARBARA","NORTE"
1724,"CHIHUAHUA","SANTA ISABEL","NORTE"
150,"CHIHUAHUA","SATEVO","NORTE"
167,"CHIHUAHUA","SAUCILLO","NORTE"
127,"CHIHUAHUA","TEMOSACHIC","NORTE"
134,"CHIHUAHUA","URIQUE","NORTE"
144,"CHIHUAHUA","URUACHI","NORTE"
136,"CHIHUAHUA","VALLE DE ZARAGOZA","NORTE"
180,"CIUDAD DE MÉXICO","ALVARO OBREGON","VALLE DE MÉXICO NORTE, CENTRO Y SUR"
181,"CIUDAD DE MÉXICO","AZCAPOTZALCO","VALLE DE MÉXICO NORTE Y CENTRO"
1327,"CIUDAD DE MÉXICO","AZCAPOTZALCO","VALLE DE MÉXICO SUR"
169,"CIUDAD DE MÉXICO","BENITO JUAREZ","VALLE DE MÉXICO CENTRO"
1328,"CIUDAD DE MÉXICO","BENITO JUAREZ","VALLE DE MÉXICO NORTE, CENTRO Y SUR"
176,"CIUDAD DE MÉXICO","COYOACAN","VALLE DE MÉXICO SUR"
170,"CIUDAD DE MÉXICO","CUAJIMALPA DE MORELOS","VALLE DE MÉXICO CENTRO Y SUR"
178,"CIUDAD DE MÉXICO","CUAUHTEMOC","VALLE DE MÉXICO CENTRO"
182,"CIUDAD DE MÉXICO","GUSTAVO A. MADERO","VALLE DE MÉXICO NORTE Y CENTRO"
177,"CIUDAD DE MÉXICO","IZTACALCO","VALLE DE MÉXICO CENTRO"
173,"CIUDAD DE MÉXICO","IZTAPALAPA","VALLE DE MÉXICO CENTRO Y SUR"
1346,"CIUDAD DE MÉXICO","LA MAGDALENA CONTRERAS","NORTE"
171,"CIUDAD DE MÉXICO","LA MAGDALENA CONTRERAS","VALLE DE MÉXICO SUR"
172,"CIUDAD DE MÉXICO","MIGUEL HIDALGO","VALLE DE MÉXICO NORTE Y CENTRO"
174,"CIUDAD DE MÉXICO","MILPA ALTA","VALLE DE MÉXICO SUR"
183,"CIUDAD DE MÉXICO","TLAHUAC","VALLE DE MÉXICO SUR"
184,"CIUDAD DE MÉXICO","TLALPAN","VALLE DE MÉXICO SUR"
179,"CIUDAD DE MÉXICO","VENUSTIANO CARRANZA","VALLE DE MÉXICO CENTRO"
1329,"CIUDAD DE MÉXICO","XOCHIMILCO","VALLE DE MÉXICO CENTRO"
175,"CIUDAD DE MÉXICO","XOCHIMILCO","VALLE DE MÉXICO SUR"
210,"COAHUILA","ABASOLO","GOLFO NORTE"
187,"COAHUILA","ACUNA","GOLFO NORTE"
191,"COAHUILA","ALLENDE","GOLFO NORTE"
197,"COAHUILA","ARTEAGA","GOLFO NORTE"
206,"COAHUILA","CANDELA","GOLFO NORTE"
209,"COAHUILA","CASTANOS","GOLFO NORTE"
195,"COAHUILA","CUATRO CIENEGAS","GOLFO NORTE"
213,"COAHUILA","ESCOBEDO","GOLFO NORTE"
189,"COAHUILA","FRANCISCO I. MADERO","NORTE"
193,"COAHUILA","FRONTERA","GOLFO NORTE"
1762,"COAHUILA","FRONTERA","NORTE"
217,"COAHUILA","GENERAL CEPEDA","GOLFO NORTE"
205,"COAHUILA","GUERRERO","GOLFO NORTE"
201,"COAHUILA","HIDALGO","GOLFO NORTE"
218,"COAHUILA","JIMENEZ","GOLFO NORTE"
194,"COAHUILA","JUAREZ","GOLFO NORTE"
1760,"COAHUILA","LAMADRID","BAJÍO Y NORTE"
203,"COAHUILA","LAMADRID","GOLFO NORTE"
1332,"COAHUILA","MATAMOROS","GOLFO NORTE"
199,"COAHUILA","MATAMOROS","NORTE"
207,"COAHUILA","MONCLOVA","GOLFO NORTE"
219,"COAHUILA","MORELOS","GOLFO NORTE"
188,"COAHUILA","MUZQUIZ","GOLFO NORTE"
200,"COAHUILA","NADADORES","GOLFO NORTE"
192,"COAHUILA","NAVA","GOLFO NORTE"
190,"COAHUILA","OCAMPO","GOLFO NORTE Y NORTE"
212,"COAHUILA","PARRAS","BAJÍO Y GOLFO NORTE Y NORTE"
1331,"COAHUILA","PARRAS","GOLFO NORTE"
221,"COAHUILA","PIEDRAS NEGRAS","GOLFO NORTE"
196,"COAHUILA","PROGRESO","GOLFO NORTE"
222,"COAHUILA","RAMOS ARIZPE","GOLFO NORTE"
1333,"COAHUILA","RAMOS ARIZPE","NORTE"
202,"COAHUILA","SABINAS","GOLFO NORTE"
1761,"COAHUILA","SABINAS","NORTE"
220,"COAHUILA","SACRAMENTO","GOLFO NORTE"
216,"COAHUILA","SALTILLO","BAJÍO Y GOLFO NORTE"
208,"COAHUILA","SAN BUENAVENTURA","GOLFO NORTE"
214,"COAHUILA","SAN JUAN DE SABINAS","GOLFO NORTE"
204,"COAHUILA","SAN PEDRO","BAJÍO Y NORTE"
1777,"COAHUILA","SIERRA MOJADA","GOLFO NORTE"
215,"COAHUILA","SIERRA MOJADA","NORTE"
1330,"COAHUILA","TORREON","GOLFO NORTE"
198,"COAHUILA","TORREON","NORTE"
185,"COAHUILA","VIESCA","NORTE"
211,"COAHUILA","VILLA UNION","GOLFO NORTE"
186,"COAHUILA","ZARAGOZA","GOLFO NORTE"
230,"COLIMA","ARMERIA","CENTRO OCCIDENTE"
226,"COLIMA","COLIMA","CENTRO OCCIDENTE"
227,"COLIMA","COMALA","CENTRO OCCIDENTE"
228,"COLIMA","COQUIMATLAN","CENTRO OCCIDENTE"
232,"COLIMA","CUAUHTEMOC","CENTRO OCCIDENTE"
229,"COLIMA","IXTLAHUACAN","CENTRO OCCIDENTE"
231,"COLIMA","MANZANILLO","CENTRO OCCIDENTE"
224,"COLIMA","MINATITLAN","CENTRO OCCIDENTE"
223,"COLIMA","TECOMAN","CENTRO OCCIDENTE"
1763,"COLIMA","TECOMAN","GOLFO NORTE"
225,"COLIMA","VILLA DE ALVAREZ","CENTRO OCCIDENTE"
246,"DURANGO","CANATLAN","NORTE"
258,"DURANGO","CANELAS","NORTE"
239,"DURANGO","CONETO DE COMONFORT","NORTE"
1764,"DURANGO","CUAUHTEMOC","CENTRO OCCIDENTE"
254,"DURANGO","CUENCAME","NORTE"
247,"DURANGO","DURANGO","NORTE"
251,"DURANGO","EL ORO","NORTE"
244,"DURANGO","GENERAL SIMON BOLIVAR","BAJÍO Y NORTE"
264,"DURANGO","GOMEZ PALACIO","NORTE"
259,"DURANGO","GUADALUPE VICTORIA","BAJÍO"
255,"DURANGO","GUANACEVI","NORTE"
268,"DURANGO","HIDALGO","NORTE"
256,"DURANGO","LERDO","NORTE"
241,"DURANGO","MAPIMI","NORTE"
1736,"DURANGO","MEZQUITAL","BAJÍO Y NORTE"
240,"DURANGO","MEZQUITAL","NORTE"
257,"DURANGO","NAZAS","NORTE"
265,"DURANGO","NOMBRE DE DIOS","NORTE"
236,"DURANGO","NUEVO IDEAL","NORTE"
243,"DURANGO","OCAMPO","NORTE"
260,"DURANGO","OTAEZ","NORTE"
245,"DURANGO","PANUCO DE CORONADO","NORTE"
262,"DURANGO","PENON BLANCO","NORTE"
253,"DURANGO","POANAS","NORTE"
237,"DURANGO","PUEBLO NUEVO","NORTE"
1737,"DURANGO","RODEO","NOROESTE Y NORTE"
234,"DURANGO","RODEO","NORTE"
270,"DURANGO","SAN BERNARDO","NORTE"
269,"DURANGO","SAN DIMAS","NORTE"
242,"DURANGO","SAN JUAN DE GUADALUPE","NORTE"
266,"DURANGO","SAN JUAN DEL RIO","NORTE"
261,"DURANGO","SAN LUIS DEL CORDERO","NORTE"
248,"DURANGO","SAN PEDRO DEL GALLO","NORTE"
250,"DURANGO","SANTA CLARA","BAJÍO Y NORTE"
1735,"DURANGO","SANTA CLARA","NORTE"
267,"DURANGO","SANTIAGO PAPASQUIARO","NORTE"
249,"DURANGO","SUCHIL","NORTE"
238,"DURANGO","TAMAZULA","NOROESTE Y NORTE"
263,"DURANGO","TEPEHUANES","NORTE"
252,"DURANGO","TLAHUALILO","NORTE"
233,"DURANGO","TOPIA","NORTE"
235,"DURANGO","VICENTE GUERRERO","NORTE"
1349,"ESTADO DE MÉXICO","ACAMBAY","CENTRO SUR"
313,"ESTADO DE MÉXICO","ACOLMAN","VALLE DE MÉXICO NORTE"
311,"ESTADO DE MÉXICO","ACULCO","CENTRO SUR"
1592,"ESTADO DE MÉXICO","ALMOLOYA DE JUAREZ","CENTRO SUR"
1593,"ESTADO DE MÉXICO","ALMOLOYA DE JUAREZ","VALLE DE MÉXICO SUR"
1542,"ESTADO DE MÉXICO","ALMOLOYA DEL RIO","VALLE DE MÉXICO SUR"
1350,"ESTADO DE MÉXICO","AMANALCO","CENTRO SUR"
290,"ESTADO DE MÉXICO","AMECAMECA","VALLE DE MÉXICO SUR"
282,"ESTADO DE MÉXICO","APAXCO","VALLE DE MÉXICO NORTE"
1539,"ESTADO DE MÉXICO","ATENCO","VALLE DE MÉXICO NORTE Y CENTRO"
284,"ESTADO DE MÉXICO","ATIZAPAN","VALLE DE MÉXICO SUR"
312,"ESTADO DE MÉXICO","ATIZAPAN DE ZARAGOZA","VALLE DE MÉXICO NORTE"
1253,"ESTADO DE MÉXICO","ATLACOMULCO","CENTRO SUR"
1751,"ESTADO DE MÉXICO","ATLAUTLA","CENTRO SUR"
288,"ESTADO DE MÉXICO","ATLAUTLA","VALLE DE MÉXICO SUR"
1744,"ESTADO DE MÉXICO","AXAPUSCO","VALLE DE MÉXICO NORTE"
1588,"ESTADO DE MÉXICO","AYAPANGO","VALLE DE MÉXICO SUR"
1252,"ESTADO DE MÉXICO","CALIMAYA","VALLE DE MÉXICO SUR"
1356,"ESTADO DE MÉXICO","CHALCO","VALLE DE MÉXICO SUR"
281,"ESTADO DE MÉXICO","CHAPA DE MOTA","CENTRO SUR"
1755,"ESTADO DE MÉXICO","CHIAUTLA","VALLE DE MÉXICO NORTE"
285,"ESTADO DE MÉXICO","CHICOLOAPAN","VALLE DE MÉXICO CENTRO"
1255,"ESTADO DE MÉXICO","CHICONCUAC","VALLE DE MÉXICO CENTRO"
283,"ESTADO DE MÉXICO","CHIMALHUACAN","VALLE DE MÉXICO CENTRO"
1743,"ESTADO DE MÉXICO","CHIMALHUACAN","VALLE DE MÉXICO NORTE"
1745,"ESTADO DE MÉXICO","COACALCO DE BERRIOZABAL","VALLE DE MÉXICO NORTE"
1355,"ESTADO DE MÉXICO","COCOTITLAN","VALLE DE MÉXICO SUR"
295,"ESTADO DE MÉXICO","COYOTEPEC","VALLE DE MÉXICO NORTE"
1536,"ESTADO DE MÉXICO","CUAUTITLAN","VALLE DE MÉXICO NORTE"
1752,"ESTADO DE MÉXICO","CUAUTITLAN IZCALLI","CENTRO SUR"
273,"ESTADO DE MÉXICO","CUAUTITLAN IZCALLI","VALLE DE MÉXICO NORTE"
314,"ESTADO DE MÉXICO","DONATO GUERRA","CENTRO SUR"
298,"ESTADO DE MÉXICO","ECATEPEC DE MORELOS","VALLE DE MÉXICO NORTE"
272,"ESTADO DE MÉXICO","ECATZINGO","VALLE DE MÉXICO SUR"
1780,"ESTADO DE MÉXICO","EL ORO","CENTRO SUR"
1587,"ESTADO DE MÉXICO","HUEHUETOCA","VALLE DE MÉXICO NORTE"
1263,"ESTADO DE MÉXICO","HUIXQUILUCAN","VALLE DE MÉXICO NORTE, CENTRO Y SUR"
315,"ESTADO DE MÉXICO","ISIDRO FABELA","VALLE DE MÉXICO NORTE"
274,"ESTADO DE MÉXICO","IXTAPALUCA","VALLE DE MÉXICO SUR Y CENTRO ORIENTE"
322,"ESTADO DE MÉXICO","IXTAPAN DEL ORO","CENTRO SUR"
1534,"ESTADO DE MÉXICO","IXTLAHUACA","CENTRO SUR"
1531,"ESTADO DE MÉXICO","JALTENCO","VALLE DE MÉXICO NORTE"
1259,"ESTADO DE MÉXICO","JILOTEPEC","BAJÍO"
1260,"ESTADO DE MÉXICO","JILOTEPEC","CENTRO SUR"
1754,"ESTADO DE MÉXICO","JILOTZINGO","CENTRO SUR"
306,"ESTADO DE MÉXICO","JILOTZINGO","VALLE DE MÉXICO NORTE"
294,"ESTADO DE MÉXICO","JIQUIPILCO","CENTRO SUR"
1258,"ESTADO DE MÉXICO","JOCOTITLAN","CENTRO SUR"
1782,"ESTADO DE MÉXICO","JOQUICINGO","VALLE DE MÉXICO SUR"
297,"ESTADO DE MÉXICO","JUCHITEPEC","VALLE DE MÉXICO SUR"
1586,"ESTADO DE MÉXICO","LA PAZ","VALLE DE MÉXICO CENTRO"
1748,"ESTADO DE MÉXICO","LERMA","CENTRO SUR"
307,"ESTADO DE MÉXICO","LERMA","VALLE DE MÉXICO SUR"
277,"ESTADO DE MÉXICO","LUVIANOS","CENTRO SUR"
296,"ESTADO DE MÉXICO","MELCHOR OCAMPO","VALLE DE MÉXICO NORTE"
1254,"ESTADO DE MÉXICO","METEPEC","VALLE DE MÉXICO SUR"
1781,"ESTADO DE MÉXICO","MORELOS","CENTRO SUR"
1537,"ESTADO DE MÉXICO","NAUCALPAN DE JUAREZ","VALLE DE MÉXICO NORTE Y CENTRO"
1250,"ESTADO DE MÉXICO","NEXTLALPAN","VALLE DE MÉXICO NORTE"
1261,"ESTADO DE MÉXICO","NEZAHUALCOYOTL","VALLE DE MÉXICO NORTE Y CENTRO"
1532,"ESTADO DE MÉXICO","NICOLAS ROMERO","VALLE DE MÉXICO NORTE"
1725,"ESTADO DE MÉXICO","NOPALTEPEC","VALLE DE MÉXICO NORTE"
286,"ESTADO DE MÉXICO","OCOYOACAC","VALLE DE MÉXICO SUR"
303,"ESTADO DE MÉXICO","OCUILAN","VALLE DE MÉXICO SUR"
276,"ESTADO DE MÉXICO","OTUMBA","VALLE DE MÉXICO NORTE"
271,"ESTADO DE MÉXICO","OTZOLOAPAN","CENTRO SUR"
1265,"ESTADO DE MÉXICO","OTZOLOTEPEC","VALLE DE MÉXICO SUR"
1251,"ESTADO DE MÉXICO","OZUMBA","VALLE DE MÉXICO SUR"
299,"ESTADO DE MÉXICO","PAPALOTLA","VALLE DE MÉXICO CENTRO"
1540,"ESTADO DE MÉXICO","POLOTITLAN","BAJÍO"
1541,"ESTADO DE MÉXICO","POLOTITLAN","CENTRO SUR"
1756,"ESTADO DE MÉXICO","POLOTITLAN","VALLE DE MÉXICO NORTE Y CENTRO"
1740,"ESTADO DE MÉXICO","RAYON","CENTRO SUR"
1591,"ESTADO DE MÉXICO","RAYON","VALLE DE MÉXICO SUR"
280,"ESTADO DE MÉXICO","SAN ANTONIO LA ISLA","VALLE DE MÉXICO SUR"
1747,"ESTADO DE MÉXICO","SAN FELIPE DEL PROGRESO","VALLE DE MÉXICO NORTE"
1778,"ESTADO DE MÉXICO","SAN JOSE DEL RINCON","CENTRO SUR"
321,"ESTADO DE MÉXICO","SAN MARTIN DE LAS PIRAMIDES","VALLE DE MÉXICO NORTE"
301,"ESTADO DE MÉXICO","SAN MATEO ATENCO","VALLE DE MÉXICO SUR"
289,"ESTADO DE MÉXICO","SANTO TOMAS","CENTRO SUR"
